radius_m,viscosity_pa_s,radius_normalized_0p5_1p0,radius_normalized_0p55_1p0,radius_normalized_1p22_2p22,viscosity_scaled_by_min
5727500.0,5.151e+21,0.8886678200692042,0.8998010380622837,1.9973356401384086,88.35334476843911
5716200.0,1.035e+22,0.8867128027681661,0.8980415224913495,1.9934256055363324,177.53001715265867
5704900.0,2.079e+22,0.884757785467128,0.8962820069204152,1.9895155709342562,356.60377358490564
5693700.0,2.61e+22,0.8828200692041522,0.894538062283737,1.9856401384083047,447.6843910806175
5682400.0,2.622e+22,0.8808650519031143,0.8927785467128028,1.9817301038062285,449.74271012006864
5671100.0,2.633e+22,0.8789100346020762,0.8910190311418685,1.9778200692041525,451.62950257289884
5659800.0,2.645e+22,0.8769550173010381,0.8892595155709342,1.9739100346020764,453.6878216123499
5648500.0,2.657e+22,0.875,0.8875,1.9700000000000002,455.74614065180106
5637200.0,2.669e+22,0.8730449826989619,0.8857404844290657,1.966089965397924,457.80445969125213
5625900.0,2.681e+22,0.8710899653979238,0.8839809688581315,1.9621799307958478,459.86277873070327
5614600.0,2.693e+22,0.8691349480968857,0.8822214532871973,1.9582698961937717,461.92109777015435
5603300.0,2.706e+22,0.8671799307958478,0.880461937716263,1.9543598615916955,464.1509433962264
5592100.0,2.718e+22,0.865242214532872,0.8787179930795848,1.9504844290657442,466.20926243567754
5580800.0,2.731e+22,0.8632871972318339,0.8769584775086505,1.946574394463668,468.4391080617496
5569500.0,2.745e+22,0.8613321799307958,0.8751989619377163,1.9426643598615918,470.84048027444254
5558200.0,2.758e+22,0.8593771626297577,0.8734394463667821,1.9387543252595156,473.0703259005146
5546900.0,2.772e+22,0.8574221453287197,0.8716799307958478,1.9348442906574395,475.47169811320754
5535600.0,2.785e+22,0.8554671280276817,0.8699204152249135,1.9309342560553635,477.7015437392796
5524300.0,2.799e+22,0.8535121107266437,0.8681608996539792,1.9270242214532873,480.10291595197253
5513000.0,2.813e+22,0.8515570934256056,0.866401384083045,1.9231141868512112,482.5042881646655
5501700.0,2.827e+22,0.8496020761245675,0.8646418685121107,1.9192041522491352,484.9056603773585
5490500.0,2.84e+22,0.8476643598615917,0.8628979238754325,1.9153287197231834,487.1355060034305
5479200.0,2.854e+22,0.8457093425605536,0.8611384083044983,1.9114186851211072,489.5368782161235
5467900.0,2.868e+22,0.8437543252595155,0.8593788927335639,1.9075086505190313,491.93825042881645
5456600.0,2.881e+22,0.8417993079584776,0.8576193771626297,1.9035986159169551,494.1680960548885
5445300.0,2.895e+22,0.8398442906574395,0.8558598615916955,1.8996885813148792,496.56946826758144
5434000.0,2.908e+22,0.8378892733564014,0.8541003460207612,1.895778546712803,498.79931389365356
5422700.0,2.921e+22,0.8359342560553633,0.852340830449827,1.8918685121107268,501.02915951972557
5411400.0,2.934e+22,0.8339792387543252,0.8505813148788928,1.8879584775086506,503.25900514579763
5400100.0,2.947e+22,0.8320242214532871,0.8488217993079585,1.8840484429065745,505.48885077186964
5388900.0,2.96e+22,0.8300865051903115,0.8470778546712803,1.8801730103806231,507.7186963979417
5377600.0,2.974e+22,0.8281314878892734,0.845318339100346,1.876262975778547,510.1200686106347
5366300.0,2.987e+22,0.8261764705882353,0.8435588235294118,1.8723529411764708,512.3499142367067
5355000.0,3e+22,0.8242214532871972,0.8417993079584776,1.8684429065743946,514.5797598627787
5343700.0,3.013e+22,0.8222664359861591,0.8400397923875433,1.8645328719723184,516.8096054888507
5332400.0,3.027e+22,0.820311418685121,0.838280276816609,1.8606228373702423,519.2109777015437
5321100.0,3.041e+22,0.818356401384083,0.8365207612456748,1.856712802768166,521.6123499142367
5309800.0,3.054e+22,0.816401384083045,0.8347612456747404,1.8528027681660901,523.8421955403088
5298500.0,3.068e+22,0.814446366782007,0.8330017301038062,1.848892733564014,526.2435677530018
5287200.0,3.081e+22,0.8124913494809689,0.831242214532872,1.844982698961938,528.4734133790738
5276000.0,3.095e+22,0.810553633217993,0.8294982698961938,1.8411072664359862,530.8747855917667
5264700.0,3.109e+22,0.808598615916955,0.8277387543252595,1.83719723183391,533.2761578044597
5253400.0,3.123e+22,0.806643598615917,0.8259792387543252,1.833287197231834,535.6775300171527
